CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
13030,367.0,2,799.48,1,1,1,Inactive Customers
13032,,2,1010.1800000000001,1,1,1,Inactive Customers
13033,,1,190.55,1,1,1,Inactive Customers
13034,368.0,2,642.77,1,1,1,Inactive Customers
13035,,2,921.88,1,1,1,Inactive Customers
13037,218.0,3,881.07,1,1,1,Inactive Customers
13038,183.0,3,908.46,1,1,1,Inactive Customers
13040,8.0,2,676.99,3,1,1,Low Value Customers
13043,272.0,1,516.42,1,1,1,Inactive Customers
13044,,1,560.47,1,1,1,Inactive Customers
13045,98.0,1,305.28000000000003,1,1,1,Inactive Customers
13046,30.0,2,629.31,3,1,1,Low Value Customers
13047,31.0,10,3237.54,2,3,2,Good Customers
13048,,4,1835.91,1,1,1,Inactive Customers
13049,63.0,2,656.6800000000001,2,1,1,Low Value Customers
13050,121.0,17,5836.86,1,3,3,Inactive Customers
13052,211.0,1,348.15000000000003,1,1,1,Inactive Customers
13055,213.0,3,1214.41,1,1,1,Inactive Customers
13058,57.0,3,271.40000000000003,2,1,1,Low Value Customers
13059,249.0,1,183.4,1,1,1,Inactive Customers
13060,,1,307.53000000000003,1,1,1,Inactive Customers
13061,,1,248.61,1,1,1,Inactive Customers
13062,190.0,1,346.98,1,1,1,Inactive Customers
13064,87.0,4,1119.49,2,1,1,Low Value Customers
13065,372.0,1,205.86,1,1,1,Inactive Customers
13066,31.0,2,470.8,2,1,1,Low Value Customers
13067,,1,115.46000000000001,1,1,1,Inactive Customers
13068,,2,344.0,1,1,1,Inactive Customers
13069,0.0,24,4436.12,3,3,2,Best Customers
13070,,1,228.8,1,1,1,Inactive Customers
13072,,1,177.15,1,1,1,Inactive Customers
13075,129.0,1,919.61,1,1,1,Inactive Customers
13077,0.0,4,729.27,3,1,1,Low Value Customers
13078,2.0,26,12627.94,3,3,3,Best Customers
13079,3.0,5,220.10000000000002,3,2,1,Good Customers
13080,,1,58.08,1,1,1,Inactive Customers
13081,29.0,11,28337.38,3,3,3,Best Customers
13082,125.0,9,3613.63,1,2,2,Inactive Customers
13083,3.0,2,303.75,3,1,1,Low Value Customers
13085,157.0,2,416.08,1,1,1,Inactive Customers
13089,2.0,97,58825.83,3,3,3,Best Customers
13090,8.0,14,8910.82,3,3,3,Best Customers
13091,27.0,1,345.82,3,1,1,Low Value Customers
13092,211.0,5,477.83,1,2,1,Inactive Customers
13093,275.0,8,7832.47,1,2,3,Inactive Customers
13094,129.0,12,1927.3200000000002,1,3,1,Inactive Customers
13095,,1,74.39999999999999,1,1,1,Inactive Customers
13097,32.0,10,6010.42,2,3,3,Good Customers
13098,0.0,28,28882.44,3,3,3,Best Customers
13099,98.0,1,207.36,1,1,1,Inactive Customers
13101,,1,101.19,1,1,1,Inactive Customers
13102,0.0,24,6424.09,3,3,3,Best Customers
13103,,1,243.94,1,1,1,Inactive Customers
13104,2.0,6,1098.48,3,2,1,Good Customers
13106,,1,76.5,1,1,1,Inactive Customers
13107,333.0,4,1531.6200000000001,1,1,1,Inactive Customers
13108,372.0,1,350.06,1,1,1,Inactive Customers
13109,59.0,2,786.54,2,1,1,Low Value Customers
13110,30.0,7,1488.67,3,2,1,Good Customers
13113,0.0,24,12245.960000000001,3,3,3,Best Customers
13115,58.0,4,2294.78,2,1,2,Low Value Customers
13116,,1,501.14,1,1,1,Inactive Customers
13117,121.0,8,984.91,1,2,1,Inactive Customers
13118,,5,1197.81,1,2,1,Inactive Customers
13120,,1,30.6,1,1,1,Inactive Customers
13121,,1,283.73,1,1,1,Inactive Customers
13122,93.0,2,922.39,1,1,1,Inactive Customers
13124,89.0,3,3866.33,2,1,2,Low Value Customers
13126,4.0,8,2099.64,3,2,2,Good Customers
13127,,1,259.17,1,1,1,Inactive Customers
13130,93.0,1,64.0,1,1,1,Inactive Customers
13131,187.0,3,1073.3,1,1,1,Inactive Customers
13132,,1,77.3,1,1,1,Inactive Customers
13133,273.0,2,109.8,1,1,1,Inactive Customers
13134,183.0,4,1793.58,1,1,1,Inactive Customers
13135,,1,3096.0,1,1,2,Inactive Customers
13136,212.0,5,2607.61,1,2,2,Inactive Customers
13137,28.0,8,3650.41,3,2,2,Good Customers
13138,371.0,6,962.39,1,2,1,Inactive Customers
13139,32.0,7,5064.9400000000005,2,2,3,Good Customers
13140,365.0,3,423.72,1,1,1,Inactive Customers
13141,213.0,5,2388.75,1,2,2,Inactive Customers
13142,,1,307.09000000000003,1,1,1,Inactive Customers
13144,332.0,1,110.95,1,1,1,Inactive Customers
13145,91.0,4,618.52,1,1,1,Inactive Customers
13146,,1,228.91,1,1,1,Inactive Customers
13147,30.0,4,712.8,3,1,1,Low Value Customers
13148,28.0,12,3707.12,3,3,2,Best Customers
13149,,4,1676.06,1,1,1,Inactive Customers
13151,,1,1257.8700000000001,1,1,1,Inactive Customers
13153,5.0,1,486.22,3,1,1,Low Value Customers
13155,32.0,4,971.76,2,1,1,Low Value Customers
13157,240.0,4,1741.22,1,1,1,Inactive Customers
13158,94.0,4,1201.06,1,1,1,Inactive Customers
13159,8.0,4,1437.85,3,1,1,Low Value Customers
13160,,1,91.8,1,1,1,Inactive Customers
13161,,1,112.75,1,1,1,Inactive Customers
13162,121.0,4,1688.29,1,1,1,Inactive Customers
13165,,2,1021.48,1,1,1,Inactive Customers
13166,282.0,1,417.2,1,1,1,Inactive Customers
13167,66.0,4,791.33,2,1,1,Low Value Customers
13168,35.0,4,1319.19,2,1,1,Low Value Customers
13169,63.0,2,712.88,2,1,1,Low Value Customers
13170,,1,116.00999999999999,1,1,1,Inactive Customers
13171,,3,468.41,1,1,1,Inactive Customers
13173,3.0,2,353.65000000000003,3,1,1,Low Value Customers
13174,368.0,3,2817.03,1,1,2,Inactive Customers
13176,,1,492.84,1,1,1,Inactive Customers
13177,64.0,1,282.45,2,1,1,Low Value Customers
13178,35.0,11,5725.47,2,3,3,Good Customers
13182,,1,121.18,1,1,1,Inactive Customers
13183,7.0,9,3957.78,3,2,2,Good Customers
13184,130.0,10,1701.29,1,3,1,Inactive Customers
13185,,1,71.4,1,1,1,Inactive Customers
13186,93.0,3,1575.89,1,1,1,Inactive Customers
13187,336.0,1,236.02,1,1,1,Inactive Customers
13188,,1,114.6,1,1,1,Inactive Customers
13189,,2,260.68,1,1,1,Inactive Customers
13192,94.0,2,911.94,1,1,1,Inactive Customers
13193,60.0,1,117.88,2,1,1,Low Value Customers
13194,,1,60.7,1,1,1,Inactive Customers
13196,,4,1797.78,1,1,1,Inactive Customers
13198,120.0,6,3401.2400000000002,1,2,2,Inactive Customers
13199,3.0,38,9817.12,3,3,3,Best Customers
13200,125.0,4,870.09,1,1,1,Inactive Customers
13203,120.0,4,869.46,1,1,1,Inactive Customers
13207,150.0,2,250.26000000000002,1,1,1,Inactive Customers
13208,58.0,6,1223.9,2,2,1,Good Customers
13209,29.0,8,5891.61,3,2,3,Good Customers
13210,93.0,1,353.48,1,1,1,Inactive Customers
13211,94.0,3,1197.42,1,1,1,Inactive Customers
13212,60.0,3,788.08,2,1,1,Low Value Customers
13213,127.0,5,1520.58,1,2,1,Inactive Customers
13216,,1,333.74,1,1,1,Inactive Customers
13217,121.0,3,533.98,1,1,1,Inactive Customers
13218,126.0,1,62.64,1,1,1,Inactive Customers
13220,185.0,4,819.2900000000001,1,1,1,Inactive Customers
13221,,2,847.41,1,1,1,Inactive Customers
13223,,2,163.2,1,1,1,Inactive Customers
13224,59.0,2,2155.95,2,1,2,Low Value Customers
13225,2.0,7,6463.84,3,2,3,Good Customers
13226,272.0,1,108.21000000000001,1,1,1,Inactive Customers
13227,,1,257.7,1,1,1,Inactive Customers
13228,,1,358.0,1,1,1,Inactive Customers
13229,,1,160.95,1,1,1,Inactive Customers
13230,3.0,14,2806.97,3,3,2,Best Customers
13232,97.0,7,1357.6,1,2,1,Inactive Customers
13233,335.0,2,605.12,1,1,1,Inactive Customers
13235,211.0,1,1031.07,1,1,1,Inactive Customers
13236,,2,744.85,1,1,1,Inactive Customers
13238,,4,700.73,1,1,1,Inactive Customers
13239,,1,329.56,1,1,1,Inactive Customers
13240,95.0,4,663.65,1,1,1,Inactive Customers
13242,213.0,3,270.40000000000003,1,1,1,Inactive Customers
13243,,1,600.07,1,1,1,Inactive Customers
13244,92.0,1,121.74000000000001,1,1,1,Inactive Customers
13245,,1,430.5,1,1,1,Inactive Customers
13246,,6,1987.3,1,2,1,Inactive Customers
13247,,4,501.12,1,1,1,Inactive Customers
13248,124.0,2,465.68,1,1,1,Inactive Customers
13249,91.0,3,711.41,1,1,1,Inactive Customers
13253,156.0,2,1030.4,1,1,1,Inactive Customers
13255,373.0,2,399.51,1,1,1,Inactive Customers
13258,,3,698.5799999999999,1,1,1,Inactive Customers
13259,61.0,1,292.32,2,1,1,Low Value Customers
13260,60.0,1,557.62,2,1,1,Low Value Customers
13261,,2,944.1,1,1,1,Inactive Customers
13262,,1,200.29,1,1,1,Inactive Customers
13263,0.0,35,7454.07,3,3,3,Best Customers
13265,88.0,5,2107.66,2,2,2,Good Customers
13266,28.0,12,3834.2599999999998,3,3,2,Best Customers
13267,2.0,19,4521.49,3,3,2,Best Customers
13268,38.0,11,3214.69,2,3,2,Good Customers
13269,0.0,15,5346.2300000000005,3,3,3,Best Customers
13270,365.0,1,590.0,1,1,1,Inactive Customers
13271,36.0,1,217.38,2,1,1,Low Value Customers
13272,30.0,2,276.56,3,1,1,Low Value Customers
13273,,1,138.98,1,1,1,Inactive Customers
13276,63.0,2,590.9300000000001,2,1,1,Low Value Customers
13277,,4,258.4,1,1,1,Inactive Customers
13278,,1,542.73,1,1,1,Inactive Customers
13279,,1,137.75,1,1,1,Inactive Customers
13280,121.0,3,814.86,1,1,1,Inactive Customers
13282,220.0,3,1132.14,1,1,1,Inactive Customers
13283,59.0,2,93.66,2,1,1,Low Value Customers
13284,,1,201.19,1,1,1,Inactive Customers
13285,160.0,4,2709.12,1,1,2,Inactive Customers
13291,155.0,1,361.11,1,1,1,Inactive Customers
13292,38.0,2,578.94,2,1,1,Low Value Customers
13294,189.0,2,873.74,1,1,1,Inactive Customers
13295,,1,201.20000000000002,1,1,1,Inactive Customers
13296,,1,87.4,1,1,1,Inactive Customers
13297,7.0,4,2089.85,3,1,2,Low Value Customers
13298,0.0,1,360.0,3,1,1,Low Value Customers
13299,,1,142.5,1,1,1,Inactive Customers
13300,,1,371.89,1,1,1,Inactive Customers
13301,157.0,4,618.09,1,1,1,Inactive Customers
13302,154.0,1,63.75,1,1,1,Inactive Customers
13304,,1,300.42,1,1,1,Inactive Customers
13305,3.0,10,2000.86,3,3,2,Best Customers
13307,119.0,1,15.0,1,1,1,Inactive Customers
13308,,3,1385.51,1,1,1,Inactive Customers
13309,6.0,5,1456.79,3,2,1,Good Customers
13310,27.0,3,1132.03,3,1,1,Low Value Customers
13311,3.0,2,598.57,3,1,1,Low Value Customers
13313,35.0,5,1555.3200000000002,2,2,1,Good Customers
13314,1.0,3,775.94,3,1,1,Low Value Customers
13316,36.0,4,5977.73,2,1,3,Low Value Customers
13317,65.0,6,2273.68,2,2,2,Good Customers
13318,0.0,3,640.76,3,1,1,Low Value Customers
13319,4.0,26,10845.550000000001,3,3,3,Best Customers
13320,213.0,4,1548.7,1,1,1,Inactive Customers
13321,,2,567.36,1,1,1,Inactive Customers
13322,,1,199.48000000000002,1,1,1,Inactive Customers
13323,2.0,5,787.85,3,2,1,Good Customers
13324,35.0,10,7121.95,2,3,3,Good Customers
13325,,1,675.3,1,1,1,Inactive Customers
13327,38.0,8,3627.77,2,2,2,Good Customers
13328,,1,1308.48,1,1,1,Inactive Customers
13329,31.0,2,789.0,2,1,1,Low Value Customers
13330,92.0,3,1140.93,1,1,1,Inactive Customers
13332,,1,350.90000000000003,1,1,1,Inactive Customers
13334,190.0,3,3536.82,1,1,2,Inactive Customers
13336,,1,795.12,1,1,1,Inactive Customers
13338,157.0,1,487.02,1,1,1,Inactive Customers
13339,,1,860.12,1,1,1,Inactive Customers
13340,276.0,7,10736.48,1,2,3,Inactive Customers
13341,,1,775.85,1,1,1,Inactive Customers
13343,,1,353.43,1,1,1,Inactive Customers
13344,67.0,3,2543.7200000000003,2,1,2,Low Value Customers
13345,,1,389.5,1,1,1,Inactive Customers
13347,,1,341.36,1,1,1,Inactive Customers
13348,63.0,1,233.76000000000002,2,1,1,Low Value Customers
13349,,1,247.32,1,1,1,Inactive Customers
13350,,2,979.12,1,1,1,Inactive Customers
13351,65.0,1,373.94,2,1,1,Low Value Customers
13352,59.0,1,397.98,2,1,1,Low Value Customers
13354,,1,743.53,1,1,1,Inactive Customers
13355,121.0,1,674.7,1,1,1,Inactive Customers
13356,,1,768.24,1,1,1,Inactive Customers
13357,,1,609.95,1,1,1,Inactive Customers
13358,,1,439.03000000000003,1,1,1,Inactive Customers
13359,63.0,1,439.56,2,1,1,Low Value Customers
13362,245.0,4,3090.7400000000002,1,1,2,Inactive Customers
13363,,2,992.5,1,1,1,Inactive Customers
13364,,1,134.96,1,1,1,Inactive Customers
13365,33.0,2,2225.37,2,1,2,Low Value Customers
13366,,1,56.16,1,1,1,Inactive Customers
13368,337.0,2,623.4,1,1,1,Inactive Customers
13369,365.0,1,308.28000000000003,1,1,1,Inactive Customers
13370,371.0,1,754.87,1,1,1,Inactive Customers
13372,89.0,1,378.64,2,1,1,Low Value Customers
13373,60.0,3,3312.25,2,1,2,Low Value Customers
13375,88.0,1,778.65,2,1,1,Low Value Customers
13376,98.0,3,1019.76,1,1,1,Inactive Customers
13379,67.0,3,572.56,2,1,1,Low Value Customers
13381,31.0,6,3639.31,2,2,2,Good Customers
13382,280.0,1,222.99,1,1,1,Inactive Customers
13384,30.0,7,4151.93,3,2,2,Good Customers
13385,,1,534.57,1,1,1,Inactive Customers
13388,,2,677.1,1,1,1,Inactive Customers
13389,,3,797.96,1,1,1,Inactive Customers
13390,,1,544.08,1,1,1,Inactive Customers
13391,,1,59.8,1,1,1,Inactive Customers
13394,1.0,8,2520.02,3,2,2,Good Customers
13395,184.0,1,307.72,1,1,1,Inactive Customers
13396,28.0,2,1360.99,3,1,1,Low Value Customers
13397,182.0,5,1544.13,1,2,1,Inactive Customers
13398,,1,457.34000000000003,1,1,1,Inactive Customers
13402,126.0,2,621.23,1,1,1,Inactive Customers
13403,,1,75.0,1,1,1,Inactive Customers
13404,0.0,2,252.49,3,1,1,Low Value Customers
13405,,3,572.451,1,1,1,Inactive Customers
13408,1.0,62,28117.04,3,3,3,Best Customers
13410,186.0,5,1003.06,1,2,1,Inactive Customers
13411,,1,213.55,1,1,1,Inactive Customers
13414,156.0,3,1390.5,1,1,1,Inactive Customers
13416,,2,712.5,1,1,1,Inactive Customers
13417,4.0,2,640.83,3,1,1,Low Value Customers
13418,60.0,18,6127.43,2,3,3,Good Customers
13419,63.0,1,221.06,2,1,1,Low Value Customers
13420,,2,159.85,1,1,1,Inactive Customers
13421,,2,1851.08,1,1,1,Inactive Customers
13422,63.0,1,2626.3,2,1,2,Low Value Customers
13425,,3,1624.21,1,1,1,Inactive Customers
13426,0.0,10,3641.32,3,3,2,Best Customers
13427,119.0,3,582.6,1,1,1,Inactive Customers
13428,,1,218.47,1,1,1,Inactive Customers
13429,59.0,4,1006.8,2,1,1,Low Value Customers
13430,,2,679.45,1,1,1,Inactive Customers
13431,66.0,2,1269.1,2,1,1,Low Value Customers
13434,96.0,2,534.24,1,1,1,Inactive Customers
13435,4.0,7,3809.89,3,2,2,Good Customers
13436,1.0,1,196.89,3,1,1,Low Value Customers
13437,30.0,7,3408.06,3,2,2,Good Customers
13439,,1,283.71,1,1,1,Inactive Customers
13441,91.0,1,296.64,1,1,1,Inactive Customers
13447,33.0,3,1129.14,2,1,1,Low Value Customers
13448,218.0,6,3539.3700000000003,1,2,2,Inactive Customers
13449,,1,291.88,1,1,1,Inactive Customers
13450,88.0,6,2043.72,2,2,2,Good Customers
13451,125.0,5,2976.15,1,2,2,Inactive Customers
13452,,2,590.0,1,1,1,Inactive Customers
13453,,2,356.98,1,1,1,Inactive Customers
13455,365.0,2,1058.34,1,1,1,Inactive Customers
13456,62.0,6,1766.72,2,2,1,Good Customers
13458,6.0,14,9646.57,3,3,3,Best Customers
13460,28.0,2,183.44,3,1,1,Low Value Customers
13461,38.0,3,1445.0,2,1,1,Low Value Customers
13462,252.0,1,151.5,1,1,1,Inactive Customers
13464,57.0,1,674.68,2,1,1,Low Value Customers
13466,183.0,1,307.90000000000003,1,1,1,Inactive Customers
13467,35.0,2,1083.71,2,1,1,Low Value Customers
13468,1.0,37,5704.97,3,3,3,Best Customers
13470,98.0,2,165.0,1,1,1,Inactive Customers
13471,0.0,4,2531.58,3,1,2,Low Value Customers
13473,60.0,2,422.64,2,1,1,Low Value Customers
13474,,1,229.59,1,1,1,Inactive Customers
13475,190.0,4,1431.78,1,1,1,Inactive Customers
13476,280.0,2,1238.47,1,1,1,Inactive Customers
13477,37.0,6,1454.58,2,2,1,Good Customers
13479,,2,300.95,1,1,1,Inactive Customers
13481,,5,1804.56,1,2,1,Inactive Customers
13482,,1,184.64000000000001,1,1,1,Inactive Customers
13483,65.0,1,140.34,2,1,1,Low Value Customers
13484,240.0,1,313.8,1,1,1,Inactive Customers
13485,,1,454.24,1,1,1,Inactive Customers
13486,127.0,3,1122.41,1,1,1,Inactive Customers
13487,212.0,3,575.4,1,1,1,Inactive Customers
13488,120.0,13,8968.31,1,3,3,Inactive Customers
13489,157.0,4,449.52,1,1,1,Inactive Customers
13491,246.0,10,1215.82,1,3,1,Inactive Customers
13492,161.0,3,1269.84,1,1,1,Inactive Customers
13493,274.0,2,618.63,1,1,1,Inactive Customers
13494,311.0,1,316.26000000000005,1,1,1,Inactive Customers
13495,7.0,5,2044.8700000000001,3,2,2,Good Customers
13496,,2,653.33,1,1,1,Inactive Customers
13497,282.0,2,348.05,1,1,1,Inactive Customers
13499,28.0,5,1159.1100000000001,3,2,1,Good Customers
13500,35.0,3,1166.77,2,1,1,Low Value Customers
13501,,1,1340.32,1,1,1,Inactive Customers
13502,274.0,3,292.0,1,1,1,Inactive Customers
13503,,1,216.85,1,1,1,Inactive Customers
13504,63.0,1,295.93,2,1,1,Low Value Customers
13505,,4,4393.63,1,1,2,Inactive Customers
13506,369.0,2,458.52,1,1,1,Inactive Customers
13507,2.0,4,2479.16,3,1,2,Low Value Customers
13508,243.0,1,110.97,1,1,1,Inactive Customers
13509,8.0,7,979.72,3,2,1,Good Customers
13510,0.0,4,1791.56,3,1,1,Low Value Customers
13512,,1,251.21,1,1,1,Inactive Customers
13513,126.0,1,205.1,1,1,1,Inactive Customers
13514,,1,152.20000000000002,1,1,1,Inactive Customers
13515,247.0,4,891.12,1,1,1,Inactive Customers
13516,,3,1389.41,1,1,1,Inactive Customers
13517,59.0,3,2128.42,2,1,2,Low Value Customers
13518,,1,659.44,1,1,1,Inactive Customers
13519,,1,122.75,1,1,1,Inactive Customers
13520,58.0,6,3624.35,2,2,2,Good Customers
13521,0.0,3,1093.65,3,1,1,Low Value Customers
13522,29.0,1,125.80000000000001,3,1,1,Low Value Customers
13523,32.0,5,3964.88,2,2,2,Good Customers
13524,219.0,5,680.1800000000001,1,2,1,Inactive Customers
13525,247.0,2,628.78,1,1,1,Inactive Customers
13527,33.0,7,2287.51,2,2,2,Good Customers
13529,,2,307.76,1,1,1,Inactive Customers
13531,365.0,2,483.8,1,1,1,Inactive Customers
13532,33.0,1,210.31,2,1,1,Low Value Customers
13533,182.0,3,270.79,1,1,1,Inactive Customers
13534,1.0,25,5870.08,3,3,3,Best Customers
13536,0.0,7,3448.29,3,2,2,Good Customers
13538,93.0,7,1280.85,1,2,1,Inactive Customers
13539,308.0,3,631.34,1,1,1,Inactive Customers
13544,,2,291.41,1,1,1,Inactive Customers
13546,,3,626.99,1,1,1,Inactive Customers
13548,95.0,2,682.41,1,1,1,Inactive Customers
13549,63.0,7,918.2,2,2,1,Good Customers
13551,,1,91.80000000000001,1,1,1,Inactive Customers
13552,65.0,12,3740.07,2,3,2,Good Customers
13555,,4,4149.28,1,1,2,Inactive Customers
13557,27.0,2,584.0600000000001,3,1,1,Low Value Customers
13558,5.0,4,605.06,3,1,1,Low Value Customers
13560,6.0,1,174.37,3,1,1,Low Value Customers
13561,215.0,1,141.85999999999999,1,1,1,Inactive Customers
13562,245.0,3,1799.3300000000002,1,1,1,Inactive Customers
13563,,2,777.53,1,1,1,Inactive Customers
13564,367.0,3,1749.02,1,1,1,Inactive Customers
13565,333.0,2,240.22,1,1,1,Inactive Customers
13566,,2,874.71,1,1,1,Inactive Customers
13568,,1,192.85,1,1,1,Inactive Customers
13569,367.0,2,373.75,1,1,1,Inactive Customers
13570,242.0,1,239.49,1,1,1,Inactive Customers
13571,37.0,12,2092.32,2,3,2,Good Customers
13572,,1,1384.25,1,1,1,Inactive Customers
13573,,2,294.40000000000003,1,1,1,Inactive Customers
13575,58.0,5,732.07,2,2,1,Good Customers
13576,28.0,18,6717.34,3,3,3,Best Customers
13577,92.0,4,1687.6000000000001,1,1,1,Inactive Customers
13579,368.0,2,467.04,1,1,1,Inactive Customers
13581,308.0,1,118.0,1,1,1,Inactive Customers
13583,155.0,1,781.03,1,1,1,Inactive Customers
13584,306.0,1,142.4,1,1,1,Inactive Customers
13587,63.0,1,712.4,2,1,1,Low Value Customers
13588,27.0,9,2478.95,3,2,2,Good Customers
13589,,2,379.65,1,1,1,Inactive Customers
13590,150.0,6,1981.92,1,2,1,Inactive Customers
13591,64.0,3,1117.13,2,1,1,Low Value Customers
13592,35.0,4,247.95999999999998,2,1,1,Low Value Customers
13593,335.0,5,2037.0800000000002,1,2,2,Inactive Customers
13594,,1,396.97,1,1,1,Inactive Customers
13596,5.0,2,697.04,3,1,1,Low Value Customers
13598,,1,180.17000000000002,1,1,1,Inactive Customers
13599,0.0,21,5153.67,3,3,3,Best Customers
13600,,1,219.52,1,1,1,Inactive Customers
13601,210.0,2,693.32,1,1,1,Inactive Customers
13602,64.0,1,428.89,2,1,1,Low Value Customers
13603,,1,164.34,1,1,1,Inactive Customers
13606,28.0,3,280.54,3,1,1,Low Value Customers
13607,,1,678.01,1,1,1,Inactive Customers
13610,186.0,7,1131.88,1,2,1,Inactive Customers
13611,88.0,3,1171.8,2,1,1,Low Value Customers
13614,88.0,4,1610.46,2,1,1,Low Value Customers
13615,,1,417.69,1,1,1,Inactive Customers
13617,179.0,3,544.18,1,1,1,Inactive Customers
13618,,1,177.34,1,1,1,Inactive Customers
13621,,1,213.85,1,1,1,Inactive Customers
13623,30.0,5,747.78,3,2,1,Good Customers
13626,252.0,1,257.23,1,1,1,Inactive Customers
13627,58.0,5,1638.47,2,2,1,Good Customers
13629,30.0,11,7792.36,3,3,3,Best Customers
13630,4.0,7,2031.78,3,2,2,Good Customers
13631,99.0,11,3070.42,1,3,2,Inactive Customers
13632,242.0,5,2121.27,1,2,2,Inactive Customers
13634,32.0,5,1575.16,2,2,1,Good Customers
13635,67.0,1,1071.03,2,1,1,Low Value Customers
13636,36.0,5,949.12,2,2,1,Good Customers
13637,186.0,3,810.5,1,1,1,Inactive Customers
13638,,1,122.64,1,1,1,Inactive Customers
13639,,1,1033.34,1,1,1,Inactive Customers
13642,215.0,1,354.8,1,1,1,Inactive Customers
13643,30.0,3,519.44,3,1,1,Low Value Customers
13644,,4,2624.26,1,1,2,Inactive Customers
13645,119.0,1,252.1,1,1,1,Inactive Customers
13647,,4,1678.1200000000001,1,1,1,Inactive Customers
13649,365.0,2,346.6,1,1,1,Inactive Customers
13650,66.0,6,1836.3400000000001,2,2,1,Good Customers
13651,34.0,2,94.2,2,1,1,Low Value Customers
13652,368.0,3,1095.08,1,1,1,Inactive Customers
13654,241.0,6,2707.33,1,2,2,Inactive Customers
13655,241.0,2,932.97,1,1,1,Inactive Customers
13656,336.0,2,379.65,1,1,1,Inactive Customers
13657,,2,382.14,1,1,1,Inactive Customers
13658,,5,2639.17,1,2,2,Inactive Customers
13659,,2,1573.2,1,1,1,Inactive Customers
13662,211.0,3,897.76,1,1,1,Inactive Customers
13663,,1,189.47,1,1,1,Inactive Customers
13666,59.0,3,84.65,2,1,1,Low Value Customers
13667,,1,305.02,1,1,1,Inactive Customers
13668,2.0,21,6363.59,3,3,3,Best Customers
13669,,2,218.55,1,1,1,Inactive Customers
13670,,1,349.7,1,1,1,Inactive Customers
13672,300.0,2,186.39000000000001,1,1,1,Inactive Customers
13673,31.0,2,396.92,2,1,1,Low Value Customers
13675,150.0,2,486.82000000000005,1,1,1,Inactive Customers
13678,151.0,1,232.6,1,1,1,Inactive Customers
13680,0.0,4,3722.42,3,1,2,Low Value Customers
13681,68.0,4,827.83,2,1,1,Low Value Customers
13682,186.0,1,59.5,1,1,1,Inactive Customers
13684,,1,67.23,1,1,1,Inactive Customers
13685,2.0,7,3119.44,3,2,2,Good Customers
13686,182.0,1,72.0,1,1,1,Inactive Customers
13689,62.0,1,910.0,2,1,1,Low Value Customers
13690,58.0,1,172.25,2,1,1,Low Value Customers
